CNTY_FIPS,Housing and transportation costs as a percent of income for Median-Income Family households
167,52.28911207
167,53.75943492
31,50.35870026
31,49.30165352
143,49.33811054
115,61.11459704
115,59.36246796
115,52.20968736
121,56.1174867
95,64.84946662
95,63.65266748
31,49.96064119
43,52.90841382
43,51.91803601
73,56.29488693
73,56.81166459
11,59.52104052
11,56.30730228
11,57.22127137
11,59.53319751
11,59.75406218
11,60.29136151
11,58.07049979
65,65.26794957
153,75.81458697
153,73.65242891
31,46.64910081
31,48.66692758
31,46.64823349
31,50.23816763
167,56.13456903
167,56.70711644
167,51.409918
167,54.5462065
167,39.31347928
47,62.87848395
167,54.66489322
167,55.1597383
113,44.14347603
113,47.95544658
9,
31,
1,57.09261825
1,54.39449215
31,47.82326331
31,46.46514179
31,46.40769141
31,46.79223113
31,47.11190129
31,45.30114211
31,52.30075026
31,48.73435687
31,47.62892272
31,50.03040228
31,46.65769659
31,46.67990256
31,48.63997396
143,47.94261927
143,50.23450682
143,50.08361687
51,56.7879275
27,55.33743924
31,52.45610613
31,50.22211015
31,47.26170061
183,60.28129364
183,55.14097798
135,58.19405948
93,54.15014536
93,52.04097244
45,55.10780792
31,47.42886305
31,50.25006766
31,50.62318115
31,48.77225265
31,52.57599388
31,49.73945736
31,50.64604911
31,52.2320122
31,51.09107409
67,63.55555802
115,60.58113894
115,61.06120417
115,61.30333823
113,54.0732605
77,65.34256764
77,66.75834754
77,61.39197079
31,45.6233985
31,44.5732696
31,46.22534623
31,51.78694445
31,49.62162423
31,46.0466399
31,45.63654982
31,48.34396814
31,48.20442507
31,49.09159037
31,51.97840862
119,48.55916853
143,50.01133995
143,45.83917919
143,50.1829299
73,58.37273935
73,58.69687348
73,57.33885809
19,57.55560483
161,57.93954942
31,51.19728783
31,55.51517588
31,48.8907667
183,60.05665196
197,53.89702656
183,60.46535109
135,63.08038789
135,62.74076591
135,61.98443516
135,60.51056913
93,56.13504653
19,58.51135041
23,62.6733493
23,61.58678861
143,51.1944426
31,51.81154205
31,46.71486968
31,44.05433223
31,46.89746334
31,51.56485786
43,53.57321662
31,54.37544667
31,44.669202
31,50.50893686
31,52.96654035
31,50.49587167
31,47.67686563
31,47.11126621
31,47.07150151
31,47.05425093
31,49.18459313
31,46.34501779
31,49.04472502
113,49.337008
31,43.92385347
31,46.06158117
31,44.16059875
31,46.15505224
31,46.9924563
113,49.31518379
113,53.13150823
77,60.38195696
115,57.01067347
31,52.59097057
31,51.04143648
31,52.27888027
31,49.81984527
31,50.35875991
167,46.49963239
167,50.53792897
31,45.82274797
31,45.90511378
31,48.74853746
31,46.95793205
43,51.39028155
43,56.42518277
115,61.92232553
115,57.39702319
115,55.5486184
31,47.48824466
19,54.61532503
31,52.39412869
31,52.97447011
31,53.89857015
183,63.60253463
183,64.4081854
11,55.87707301
11,56.09711936
135,64.13076938
135,63.64505903
1,55.83053312
67,62.40760313
67,62.66495491
67,62.54731231
67,59.56581544
31,48.80380021
31,46.28234056
31,47.8667695
31,45.37348269
31,44.22300225
31,42.87816624
31,47.93666776
143,51.81796197
77,64.72729501
57,56.0337161
57,61.12060947
57,63.60658359
57,63.7737524
175,75.60620151
175,73.46423678
175,75.22038911
245,53.57838052
135,65.32894254
75,65.61906606
75,60.83073041
31,55.3834659
31,47.56851227
31,50.02968756
31,52.77557982
183,60.85753176
183,60.92681031
183,65.14597699
143,50.74051277
143,50.86611465
143,49.89033559
143,52.92886478
31,47.61884868
31,47.08291882
31,46.36667813
19,36.32071676
19,38.57953185
19,47.35878721
197,57.936461
197,55.17744367
31,48.754482
31,50.59785512
31,51.26597378
31,51.76459931
31,49.1623292
31,52.06386897
31,49.90383217
31,44.54816361
57,63.79175603
57,63.94858889
57,62.44960415
57,63.03911012
121,65.27308119
31,46.79325072
31,46.31108466
213,63.0775957
213,65.37482772
183,65.03211148
183,58.02326771
93,51.71089355
197,52.86307457
143,50.15671252
143,57.95162578
143,54.38876328
1,59.55986693
1,57.04403607
31,44.67730128
31,50.85731962
31,48.8724114
31,53.64965856
143,53.10377071
97,53.82526935
97,50.75789059
97,54.81289308
197,52.75005897
19,42.9744572
19,53.12656017
43,49.16215914
43,49.60221025
19,53.91683031
43,52.02393744
31,47.9311701
31,46.94215285
31,47.20573202
31,47.41635288
31,49.34164798
31,45.02813159
31,49.28462819
31,44.7714503
31,50.25993731
31,49.38728325
31,48.50383177
31,49.77659324
31,52.4711495
31,46.51467592
113,48.30063011
113,49.67386151
197,48.97143287
197,47.59252861
197,51.49724593
121,65.35989664
65,68.7088975
65,65.77928113
65,59.88113796
45,58.28221769
51,64.85051453
51,64.83153396
51,62.02465788
31,51.89906939
31,54.49877767
31,48.18623077
15,60.38488031
15,58.93919953
15,55.8140034
93,53.90771056
93,52.01359296
31,49.52646741
1,56.19169481
31,50.24033579
31,46.81668219
31,52.38308205
31,51.52205852
13,57.28329088
13,56.33309676
121,64.20305764
121,63.42354111
95,67.76652184
101,64.49723078
31,47.15138738
31,48.90493312
31,47.84721861
31,48.81188454
101,63.32859735
51,63.67791343
51,65.86178961
51,64.66014208
115,59.83190914
81,54.84185339
93,52.45871362
7,49.42879378
7,50.28377073
1,52.30813213
119,51.65084111
1,56.4513794
1,56.07131094
31,53.30245184
31,46.91587029
31,45.93802188
31,47.47504497
31,48.65358147
31,44.50026016
31,52.31331029
15,60.84791141
15,59.2848653
15,60.63652153
183,59.64394814
31,53.95095277
31,49.71648927
31,54.24209684
83,57.25474756
83,55.51817271
83,53.85855728
61,65.54412425
1,62.16942689
1,60.6313128
173,57.0039233
173,61.26877768
173,61.52216399
163,52.71889977
163,50.32630284
179,52.14662461
179,52.89583468
179,56.03344101
31,49.76899308
31,47.58323365
121,59.20609736
121,60.54798912
97,50.26017743
137,59.81656939
163,49.80283274
163,51.84361374
43,50.61034659
31,47.76029361
31,49.04158478
31,49.71758085
97,50.81653111
31,47.4028766
31,46.5857819
31,51.23245457
31,44.8182216
163,52.94207564
31,44.38007017
31,44.72202543
31,43.36841784
43,53.78068988
43,54.20436416
31,48.89195779
97,54.73073506
97,45.4975736
19,49.05849429
31,47.86772991
31,48.53255085
31,38.73521599
197,52.43243604
31,50.19378049
31,47.85938294
31,51.04538933
31,51.32021298
31,52.00544493
31,49.04882949
31,48.35640321
97,53.177348
5,52.92836171
195,60.65123985
195,57.95667588
3,57.58000535
31,56.1099169
31,52.21868484
31,51.5466535
31,43.45418201
31,48.04446539
97,50.8912431
31,50.46116201
31,51.93898341
31,50.54008114
163,52.04550716
85,56.06837636
85,60.74914274
125,64.1960041
31,54.01773452
31,48.49946053
83,56.534596
83,54.6878358
37,51.17356553
37,46.80325044
37,52.20656589
31,46.02190255
31,47.28457527
31,45.22294804
31,45.19365308
31,45.56557138
31,45.22854833
31,45.46619577
31,47.24140304
31,47.1524926
89,55.3286961
111,54.58742778
111,52.37148408
31,44.15900914
31,47.10591479
105,57.57358874
19,45.20780329
31,48.73491925
31,48.24817605
31,45.68723707
7,55.30852123
63,55.4894706
31,47.19570297
97,52.07666569
97,52.46246931
43,49.66694807
5,56.21797068
31,47.27803005
31,46.88614111
31,62.67418853
31,46.69153971
31,46.81396373
31,47.54519343
31,46.11717442
31,47.92945836
31,46.83903308
31,47.75341382
195,54.65269811
111,49.20938676
31,47.42411653
31,52.62609418
31,52.99749528
31,49.84096258
31,50.04438895
31,44.12318028
31,52.10553804
31,50.54795102
31,51.07659188
137,59.67342539
53,56.60993296
53,60.16721855
53,61.51760772
53,61.25061856
125,64.72466623
119,52.3241921
163,54.77434502
119,53.38546601
197,54.30998262
201,60.13046252
201,52.76410938
201,56.00730772
163,53.53273984
163,54.41557472
201,57.52509175
201,53.80010896
201,58.74489775
31,50.21979831
201,51.00182124
201,52.370424
201,53.83899152
31,48.27600263
97,54.3697265
89,44.58359766
31,43.9855847
31,43.0892879
43,50.80986057
31,42.47363429
31,46.77252486
43,56.60270043
105,53.8574446
31,52.36945152
31,49.81185699
31,46.25425396
31,45.8211579
31,48.07798493
31,40.91635925
31,44.9487425
31,45.77254259
31,44.34610351
43,56.61245232
43,51.58043236
43,56.30093055
31,46.86145486
43,50.66329371
43,50.96913645
43,50.09845344
31,48.04312208
31,48.21889967
31,47.21976313
31,47.3159576
31,44.87385495
31,46.38473509
31,51.73431951
31,48.95926282
201,56.37450572
201,49.73473446
201,51.39781737
201,51.40615093
31,53.57260537
125,65.61524228
125,64.61508644
163,50.55640244
179,54.52799927
179,55.1177343
31,36.81914191
31,46.49344727
31,45.86783612
31,47.18842034
119,56.30379838
197,49.9238796
197,45.3567777
163,55.61872764
197,47.6970105
201,57.47105914
97,
31,
201,56.33021888
201,54.25625872
201,59.82530158
43,52.84369901
43,51.19616344
137,57.50535145
137,56.63822532
43,52.85874935
31,45.04371481
31,45.67787546
31,48.34362611
97,53.79723514
111,50.84698013
111,48.64730328
43,51.40072976
43,53.45370205
43,51.16101321
43,54.762166
31,46.3394982
31,46.3304331
31,43.98424
31,45.37530303
31,50.08120553
31,45.63421302
31,44.40011027
31,46.91975409
31,51.98786816
31,42.85714617
31,41.03885136
31,50.06910857
31,44.69976478
31,49.48587921
31,49.61294882
43,55.09638453
43,54.82597355
43,47.44565721
43,53.41613471
97,49.24603416
97,57.52498863
31,50.73257168
43,51.12539404
31,50.64345792
31,48.7659116
31,49.04369436
141,54.97991367
141,59.00554885
141,56.68983637
163,55.38770129
163,59.9120588
43,50.88886315
31,52.70641957
31,52.19396607
31,51.10604509
31,52.2910372
31,45.57500237
197,56.73521692
197,46.31867633
197,52.3763999
197,50.7064507
197,53.91565303
197,51.92970046
197,57.26276048
201,60.46618844
201,57.08902856
91,56.27294253
31,49.00087519
91,57.33714174
31,45.71952232
31,47.83995132
31,45.17821458
31,46.82102714
31,47.28065565
31,45.81188543
31,48.44576962
31,43.98902198
89,46.45630356
89,51.74642419
111,52.88436877
111,56.85946721
31,50.03125883
31,49.75961396
31,48.14654252
97,53.41818941
97,53.0067753
115,53.30210947
31,46.06505992
31,49.22146265
31,47.5925508
31,50.39723055
31,43.2428879
31,45.94267791
31,50.79455062
31,51.0500031
31,44.0084277
31,47.18146321
31,48.81212346
31,51.14697006
31,50.50717759
31,48.81205138
97,56.5033986
97,54.28099772
31,50.28162025
43,46.81387633
161,53.74488036
179,53.74303226
179,57.14502397
97,51.70353661
97,51.5157776
31,50.69988827
31,44.51087999
77,63.7297499
19,57.36369417
19,54.77723402
31,49.71774694
141,53.0199384
185,57.63651379
31,46.12487891
31,43.38679743
31,54.77170106
31,47.153104
31,54.96505517
89,54.22146084
133,54.35421296
133,57.06771147
31,45.83863297
31,45.96712685
31,48.19328484
31,48.87157512
31,42.28218765
31,44.45984935
31,46.41665133
201,52.74233721
97,55.15064968
97,48.60844282
31,50.155306
89,50.16734217
89,54.17721995
111,54.24009734
89,53.46937706
201,52.42643846
31,43.91631231
197,52.32599792
197,53.90308947
31,45.34678975
197,55.51324748
111,53.38073729
31,46.37119361
31,46.5000567
31,45.98766473
97,52.43906722
31,49.17449717
31,49.37301256
165,67.87199603
165,67.37445732
31,45.70766648
31,46.32670816
27,56.99808586
97,54.87828319
31,47.67888417
31,54.08578191
43,54.46922844
43,49.98457549
43,50.58589593
71,62.06571303
71,64.7351039
71,63.31340179
53,56.59699038
163,51.3861573
163,54.2997802
201,64.30640978
201,58.45204665
31,47.58607526
197,55.06377268
197,56.03640119
197,50.86761592
197,57.01944653
89,57.1586202
89,49.35481885
31,46.99430447
31,48.26702867
31,41.7672033
31,47.59326123
31,47.24379347
31,45.19464222
31,46.47535739
31,34.25560502
31,45.38265484
97,50.82286992
97,54.04472059
97,47.99579092
31,46.77705128
31,46.92161531
31,45.60199976
31,46.12249028
31,48.32651154
89,50.18061184
111,54.97654908
31,47.20448925
31,51.11112133
31,47.70340369
31,46.71047808
31,49.96334204
201,38.41690948
201,51.57273155
27,55.73132263
27,56.61501924
17,61.16224751
163,50.12035271
163,47.96740675
179,54.97185539
179,54.31521419
97,48.36460898
97,46.81407204
97,42.66183432
97,52.27184592
97,50.47234917
97,50.08846204
97,50.71425853
97,51.54543345
141,53.68011609
141,56.31057903
31,41.95780488
201,51.52300632
201,54.48320896
201,53.64609751
43,49.20045623
43,52.74374224
43,51.52116303
197,53.58723729
197,47.38514359
197,54.71905025
7,54.46903654
89,53.74523901
89,51.95121915
89,48.79545316
89,49.47838147
89,49.13256336
89,51.42577658
201,52.19998499
31,48.08700039
31,47.36459457
43,53.51080295
111,54.72804307
43,51.34011063
43,47.72250901
43,48.84807506
31,50.07640546
31,49.01052848
43,52.15363745
31,45.29528867
43,53.93884006
43,55.3802935
31,47.75899992
31,47.88431165
17,60.14736683
17,60.22837183
17,54.13000759
131,59.00630603
85,57.19255227
85,56.05405211
85,56.33319545
85,55.75998012
31,45.89431694
31,51.77617775
31,55.1761697
31,46.71122596
31,53.85627714
31,44.79922187
43,48.49696074
43,49.29560848
201,56.60044393
201,55.1386088
201,53.30338055
31,44.04128376
43,54.90399585
167,51.00797965
43,51.30960941
31,48.15392406
201,52.41142724
31,50.41328553
31,50.13654255
31,48.52145436
3,63.69267323
131,54.9916066
131,57.17970962
131,58.02082003
91,57.42722931
177,59.42894123
177,63.34895693
177,60.57380508
197,56.17125933
163,55.90328423
163,55.49211211
179,53.4869729
179,52.15355798
179,51.85156526
31,54.46606356
97,53.14297225
179,49.13384687
97,50.88500448
185,59.85101546
177,58.2003998
141,57.14607916
31,46.53784498
31,45.21827689
31,47.24739325
31,46.91962345
31,45.73976756
165,63.17621819
31,47.9164369
31,53.1997348
31,46.77662028
31,50.58553918
31,40.83675309
31,48.18008597
97,53.770585
97,54.56300507
31,45.16877535
31,47.59284514
31,44.33814706
31,47.77034923
31,50.28804529
31,48.87794675
3,62.12184428
195,59.98190612
63,53.98209384
31,48.28950931
31,49.44151742
31,48.73881964
31,49.61482357
43,51.95100054
197,52.50826448
197,49.42957514
31,51.57378257
31,51.87638095
31,53.04153667
91,53.45700771
91,50.88528015
43,52.86885095
31,49.08157551
177,62.21251129
177,59.45958029
177,55.02367398
197,55.29738505
141,54.1134652
141,57.96249437
129,54.70885395
163,52.66157999
163,51.91310176
161,52.89472213
31,49.7018084
31,50.47556976
43,51.15202138
31,47.75800641
31,46.47315329
165,64.95513955
165,67.83421945
31,47.62284683
31,49.17300425
165,60.60378632
165,62.94743553
197,47.70444954
197,55.77346494
43,54.48483963
43,55.00245922
43,51.35488995
43,50.59251004
43,53.0461061
31,45.36227785
105,56.90924023
105,54.83085722
105,57.88489845
197,49.72430774
197,48.54411379
31,55.15660103
31,46.99542968
97,47.38111851
97,48.22843293
97,50.22122774
97,55.1557837
31,48.64582824
31,52.58531748
31,51.64863798
161,50.28743019
19,51.76571674
19,49.21597656
179,52.48051193
31,49.71905089
197,54.81872209
31,50.56378685
179,54.68531354
179,54.20156592
97,48.38032512
183,57.64257808
97,47.50397033
97,51.00567047
97,53.30642807
97,50.09324783
141,53.94156317
141,57.28786913
163,49.70366352
163,52.07333121
163,51.09085006
163,50.87602549
163,45.55559853
163,44.76886984
197,54.48766956
197,47.73169777
197,54.37322487
197,56.27815925
31,50.03765244
31,48.08859444
31,52.5468134
31,46.45911339
97,52.63468916
97,53.62254899
31,47.81502595
97,54.93463105
97,52.71229317
97,53.27339228
97,54.76314516
97,53.23459536
97,55.07135455
105,57.25254486
105,53.0395917
105,59.18231446
105,57.47195788
105,58.53221879
145,60.99782445
31,51.29011015
183,58.27749694
97,55.88163797
97,53.26487224
97,54.08937408
97,51.67843772
97,54.14064901
97,51.29269813
43,51.30776042
65,64.34952817
7,60.16324107
137,62.50522501
137,55.98807061
31,44.38434646
31,45.63375705
197,54.1769978
197,54.36594343
197,49.61609759
31,51.84867848
31,52.68331668
31,48.57011865
163,56.52282274
43,52.21209175
43,52.65865713
163,54.02469793
43,51.41753062
31,49.67996769
31,42.11593549
31,46.75859756
31,44.5358436
31,45.04814039
165,60.59577353
165,61.84111827
31,46.50082679
31,49.16141158
31,51.47348458
31,48.0200925
31,50.78756731
7,61.72759582
145,62.91466016
145,64.36597681
145,63.36074312
133,57.21902229
133,57.12880568
133,56.44321919
97,52.47593029
31,54.63146667
69,66.56270912
201,54.01834916
161,53.27332203
133,55.23523212
197,53.85888718
197,55.55042247
197,49.01425762
197,53.45791728
163,52.66955795
163,53.6814626
163,59.65376001
201,52.44264707
7,61.49765134
97,52.24073586
43,52.95159371
43,52.73909267
43,52.66297014
19,59.08007866
19,57.65991036
31,47.57908183
31,48.24817895
31,43.95006304
31,47.25505498
145,65.27710621
3,61.60631386
195,54.95790518
31,46.59991728
31,47.76976698
31,46.83781717
31,42.38520717
31,43.58405725
31,42.18431066
31,47.02259932
31,53.97406646
31,52.5996877
97,46.97860584
97,46.37582877
97,53.67653911
97,53.79400496
97,55.53798294
77,61.62302486
97,50.75542916
99,58.61292742
117,53.55586088
25,62.86201017
201,51.90567685
201,55.9950963
43,52.74812178
43,51.37695076
201,59.52972024
201,55.0277201
201,55.82038417
197,56.09112245
163,52.74564937
163,53.60891173
197,53.61568705
43,53.09239245
43,55.62195776
43,48.25874941
43,54.11554833
201,53.06518546
31,46.08548238
31,45.41823078
31,46.45461554
43,50.7731191
43,51.42544037
31,46.53880092
31,44.73272564
31,44.92797003
31,42.55039881
31,34.07822352
31,45.25717051
97,54.7618504
161,52.74398318
31,54.42378249
7,54.4663339
31,38.97471756
19,56.89659817
43,51.86495339
43,52.39215639
97,55.93757145
97,57.55137947
97,56.2681327
97,53.23644598
145,59.3659956
201,54.20282919
43,55.5592706
31,53.58403389
5,56.64358219
5,55.0954451
25,63.79806103
25,62.68690077
25,59.72728696
137,57.81467201
163,51.08589566
163,51.4980163
197,52.84082844
43,52.0284728
43,47.95958836
31,45.59109353
31,47.65837421
31,46.3331668
163,52.32893422
89,47.00525089
43,56.81599941
43,52.82637111
43,51.35107122
137,60.83002706
137,62.33275388
137,63.64607701
201,57.99466088
19,49.96168902
201,50.38163943
31,52.01516907
31,47.80932335
31,47.25827048
31,47.67686627
43,51.47141024
31,47.05251205
89,50.2360572
43,49.9768795
89,50.14431623
43,53.89656525
31,52.75111246
31,48.84471812
31,51.24132366
31,49.50207998
31,48.19281053
31,54.1772346
31,51.12342973
31,51.67605778
99,50.19938493
99,57.67673077
99,58.74327789
99,57.20509264
99,57.55392047
31,46.07858493
31,52.37658352
31,50.90682167
31,57.23527364
31,53.84821674
31,49.34856553
29,61.84902631
29,64.14274619
29,61.25821584
95,64.05528059
95,65.22086437
1,60.08658793
1,60.57502223
43,52.55113288
31,50.60479936
31,47.01918326
31,43.99115151
31,45.08259073
31,47.26005091
97,55.61699239
31,45.12454247
31,44.28560626
31,48.3314105
31,47.7664027
31,47.93535144
31,47.18482261
31,45.36935637
31,51.993879
31,53.73701254
31,51.65119649
31,45.51160064
31,46.22215963
31,49.71726567
31,47.46492214
55,65.88773755
55,67.66821159
147,59.66191568
147,60.56384116
199,62.45070952
31,47.74311018
99,58.47549502
99,59.53141398
31,46.04346618
91,56.15418241
91,56.51747124
199,58.62039122
31,44.31007406
31,44.80795639
31,47.16209637
31,46.9903532
31,47.13103617
31,46.7365612
29,66.831302
43,51.68095058
31,49.67545979
31,47.50519697
113,54.17491675
113,54.32698001
95,65.23027757
95,62.37568325
95,60.81318203
57,58.2064082
1,61.86656421
1,58.80055676
31,46.67035398
31,41.80969198
31,47.03309005
31,45.69578265
31,43.99977859
31,43.34318898
31,44.38990682
31,50.53163899
31,57.10175858
31,46.22124634
31,46.28934808
31,52.91717985
31,53.31579063
31,49.01201554
31,42.71091226
119,58.64321164
31,53.5738002
31,46.84037998
31,45.40038689
31,55.2210104
31,52.28134414
31,49.96872911
31,51.8545651
31,44.77989612
99,60.0816877
99,54.44147205
31,46.59368189
31,46.22651472
31,48.01827151
31,50.28286985
139,58.59127305
